,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,mu_0,mu_1,mu_2,mu_3,mu_4,y_0,y_1,y_2,y_3,y_4,y,z
0,-0.11269900165288527,-0.7651126184933037,0.11488907711591301,0.9874793785467804,0.4166260690883161,-0.7384548503537314,-0.34343937359072907,0.964860605526946,0.9793900186936499,0.13833193349210515,-0.9162390073299875,0.9977878584676316,0.7806743226851096,0.8454387478609413,-0.5836666941463078,0.47635965246458145,0.2644500926377513,-0.021357473226016666,-0.35079140810080967,-0.6064698091280647,-0.14440223993731793,-0.621531619159839,0.49022349654587716,0.08283642610766684,0.35101424155887284,0.6989053447042499,-0.2439359362340472,0.16098334637500966,-0.20292390368230495,0.8930346101329905,28.1904503233816,50.26295052920535,22.060428150114184,113.20158448977391,128.8922646602913,27.126295597423958,50.68182329671308,21.94994012610517,114.7551783876687,129.30825765863625,50.68182329671308,1.0
1,-0.22302202741765287,0.21548420993967654,0.2466381148189296,0.3860347969536715,0.540451367887893,0.30463854523985945,0.2673477719962556,-0.31951615316139037,-0.0029712250772788718,0.49316114069270234,-0.5678188990011639,0.6488777658363132,-0.5076719805619581,-0.3345661594487952,-0.842744488919561,-0.19386935080835355,-0.18319016093262253,0.9463991535364373,-0.16579365201139407,0.2592273036602679,0.754976789665071,0.02780704120858224,-0.1934422744270725,0.7314655486627579,0.2904244534170388,-0.5356115129210512,-0.5821152747716436,0.7350829358160516,-0.4877331353235761,-0.648375778370404,6.771955635704373,28.743473523750907,13.613582445549355,77.20114639031357,84.30423222220462,7.508031743297917,28.895135667653047,12.900162377437189,76.7438049044302,85.389879661597,7.508031743297917,0.0
2,0.7016909054306901,0.393104149891101,0.794154202897343,0.5914372693724441,0.6391176625259658,-0.21841054706578422,-0.6510409312147643,0.8783041920316366,0.517770678384158,-0.7327191280554057,-0.6290578296918217,0.22637055144493168,-0.956492487669437,0.3249115944498382,-0.7660187014296225,0.608376771537235,-0.9795922285070409,0.7248059458430334,0.23245443944288646,-0.20221161864401505,0.1971165713076617,-0.7304031966541875,-0.762700622629708,0.5518849405470623,0.8842522192884876,0.7978201999964543,-0.9193500945210809,0.9789253796276087,-0.6253178951043348,0.20410244595871663,18.39494032204903,48.949413419804685,19.56218550661606,122.32165316334869,135.79052391171942,19.087390431421653,49.4737878915983,19.483622717913455,122.0803371098972,135.55191008122196,49.4737878915983,1.0
3,-0.254614033244267,-0.09685744219903492,0.03925416125514558,0.4163820429767118,0.8359151466126222,0.2786691636079759,-0.31805633503412123,-0.2113700613342564,0.31990483583083473,-0.3890502502512181,-0.6034738358782019,-0.2698225188887653,-0.5157520429033475,-0.11375346736511305,-0.7460286643644738,-0.15161800852696028,0.10331670872465981,-0.11206013903582845,-0.4222849892041538,0.6701916419593998,-0.1533519057131001,0.03459390467437928,0.49644856551620653,-0.4237208653520994,-0.47986557501500937,0.2213769817693445,-0.8345910261599285,-0.7838786713823469,0.5015577267764575,0.22345153042023425,-8.044668057737871,-51.520688553068524,11.897295916238168,-143.83584158222175,-155.74891290438302,-6.863090520086826,-50.21924918803761,12.266560939354811,-144.78451567302034,-156.10448695954028,-6.863090520086826,0.0
4,0.6495725975902842,0.708962073679092,0.39099473654035166,0.6398513137226902,-0.18825460935413685,-0.7548491977331886,0.4217615725509183,-0.41574894907679716,0.057977649163142964,-0.7062476934359889,-0.6251636438416455,-0.8545124863831959,-0.3221786921902907,0.7478771862891351,-0.5970816332001216,-0.28269562377934476,0.005979911038998642,-0.7627195874391552,-0.5373689366222976,-0.366930593552923,0.24173925559280374,0.049277576538762746,0.5806183245799581,0.8865758134255961,0.07569932896540421,-0.8497186415438438,-0.6447395679754693,-0.40691662140245355,-0.6854061045975401,-0.9739364032806002,-23.830076073232004,-66.31615120631884,7.078062694855848,-167.17501885464716,-185.2042643105573,-24.391031128635518,-65.98927393737648,8.544999227851404,-166.90610266833045,-186.49194005871115,8.544999227851404,2.0
5,-0.4780662581825139,-0.3537079760033568,0.8074503166393527,-0.33961002669792784,-0.4813562066597461,-0.4577768198871235,0.39456381579240607,-0.9826045255416995,-0.1601572086796219,-0.4511235957715616,-0.8828471627277992,-0.10692743646977698,-0.7972979234418016,0.8327752412110807,-0.3257159048503544,0.5603721060524189,-0.5519600351506488,-0.024350675390343524,0.5496078378492653,-0.015221140392676746,-0.6638782823951646,-0.2178916057487641,-0.3282463409280676,0.32191697119527074,0.02726981852353405,0.9650306383928842,-0.5991527339773006,0.11355290790827244,-0.9752383672609477,-0.9801063412657394,-20.579630248037645,-25.667326128390172,0.9613102438958476,-49.562471387787,-58.81186266307256,-20.5141919664646,-24.574087291958154,-0.14436388089386099,-48.12009898927174,-58.053555190891565,-0.14436388089386099,2.0
6,0.046866376481661254,-0.10666295582999719,-0.25700362569565605,0.8039915884224946,-0.8524057158440095,-0.07054916010994616,-0.17771593738825486,-0.9418585521334186,-0.17173775380533884,0.9126366294846353,-0.7259419586255331,-0.9645636396041353,-0.0794039275727294,0.7881047877286587,0.9537056671277069,-0.8841642013131854,-0.024601957676533948,-0.8087959010775092,-0.44846609024318584,-0.8457140812620723,-0.5950520382332412,0.9469753310162259,0.5505686893572532,0.5962954292343059,-0.8302774461950488,0.916679415266658,-0.672048968550069,0.49645674177144605,-0.9234857422349794,0.32354179941208505,-12.76424319865739,-22.354393398372984,4.303382529978734,-50.044189263575774,-57.06791658298185,-13.010223423205312,-22.80292344933084,4.169059957123622,-48.65605162496186,-57.00270475180226,-13.010223423205312,0.0
7,-0.09574478642983997,-0.14686334992244743,0.25672563586585895,0.8359611810005898,-0.34562190828955996,0.10193736850004931,0.14301249882283185,-0.8121126844277795,-0.09963911004706238,-0.45403005891182646,-0.9567634517587795,-0.7617327619221927,-0.9347549970883526,0.18671232388439973,0.18900838940821396,0.22760204196091238,0.162702364677777,-0.00843617489342452,-0.7101722569756617,0.7462579305507098,-0.5221879174700605,0.06894712792881652,-0.6259209386747735,-0.8639478722937572,-0.6780376757955298,-0.01994614238225112,-0.013224724627013407,0.6386265842015304,-0.28181571522894533,-0.15035061168274177,-22.728631673201395,-58.19091921412633,6.652810881732464,-144.2679154114438,-160.45182558890934,-20.750404585745798,-60.91614981526788,5.767150782543108,-142.35425572277654,-160.3736700069728,-20.750404585745798,0.0
8,-0.6680611900782885,-0.7923600145971725,-0.21258637590252083,-0.6247577607690262,-0.410295033596229,-0.9498777703491232,-0.9585954433978836,-0.6149751469699927,0.002471913667993375,0.2715805714354864,0.9857726056957474,0.7278608506121442,0.31060151213519394,0.07419592412273635,-0.03408147030385389,0.526144994366742,-0.9089368070755581,-0.6101073275994127,-0.6717759604340454,0.7221043519902248,0.4718033965169015,0.6336218376131435,0.113409218720399,-0.9202718178298732,-0.4932524514077492,-0.874864195168654,-0.5374086759931376,-0.875341120920059,-0.9381734864118061,-0.8794421470434182,-38.31529920777773,-70.1474549297676,1.6358889138995565,-159.3552991789325,-181.0478500064416,-38.29389369754833,-70.21359533721372,1.3126317728332715,-158.33550294241604,-180.40282772165958,1.3126317728332715,2.0
9,-0.8406771631375327,0.2367210609194066,0.6136161294783644,-0.19916300037249624,0.5704057838682308,-0.23361539516578866,-0.8462200336679815,0.6880214132148397,-0.21639923717339538,-0.05090674777821813,-0.8742322144467569,0.9104257228927253,-0.7924472978147643,-0.7058780800694158,0.9641293224613896,-0.9189083479671027,-0.2163820249088504,0.19350512742775128,-0.2285730806397046,-0.8001793382593307,-0.9565280351940935,0.6672415488393977,-0.696443976303404,0.21429096284520255,-0.9626802137494253,-0.4359435085627952,0.4600620452391999,-0.6268601330327408,0.12452737853526585,0.34423933109111515,-16.003748627038657,-42.40999966956213,7.371983405792009,-105.8916675059682,-117.57441716528837,-17.09741648582511,-41.9514821100175,8.3158185014701,-104.52311245749443,-116.96778250431528,8.3158185014701,2.0
